province,id,time,year,month,CarbonDioxide,Industrial,GDP,Electricity,Dnvalue,I-population,O-population,H-temperature,L-temperature
Shanxi,4,202111,2021,11,41.48356,6185.4,2167.75,0.861653,2.48,271.69,273.58,9.5,-2.88
Shanxi,4,202112,2021,12,41.1946,8474.9,2111.78,0.858424,2.38,284.03,285.08,4.35,-7.87
Shanxi,4,202201,2022,1,45.98293,10978.4,1886.55,0.869396,2.46,280.01,262.78,2.54,-8.78
Shanxi,4,202202,2022,2,38.53151,13786.7,1819.28,0.869519,2.9,289.43,303.28,3.8,-8.74
Shanxi,4,202203,2022,3,42.44801,16382.1,1810.7,0.854538,2.39,186.43,183.73,14.21,0.82
Shanxi,4,202204,2022,4,40.56123,19371.2,1960.62,0.845075,2.43,90.69,91.69,20.67,6.11
Shanxi,4,202205,2022,5,42.01287,22695.4,2006.08,0.841789,2.18,256.44,251.42,24.36,9.71
Shanxi,4,202206,2022,6,44.1465,26238.7,2046.52,0.845606,2.46,343.06,334.38,31.08,16.54
Shanxi,4,202207,2022,7,45.57943,29601.4,2079.69,0.854885,1.25,426.31,413.29,29.09,18.21
Shanxi,4,202208,2022,8,46.63802,33353.5,2123.45,0.859566,1.85,392.83,395.01,26.77,17.78
Shanxi,4,202209,2022,9,44.89241,19434.75,2175.3,0.862596,2.26,339.33,339.05,24.32,10.76
Shanxi,4,202210,2022,10,42.5316,5516,2376.76,0.86234,2.16,160.84,162.11,16.18,4.02
Shanxi,4,202211,2022,11,42.19645,8957.1,2378.75,0.861769,2.09,111.26,113.63,10.47,-0.32
Shanxi,4,202212,2022,12,48.47545,12354.3,2321.39,0.857679,2.43,187.48,185.09,1.92,-10.49
Shanxi,4,202301,2023,1,46.2238,15854.1,1975.86,0.841877,3.28,376.25,369.8,2.65,-9.9
Shanxi,4,202302,2023,2,42.65257,19491.4,1918.9,0.8417,2.39,346.6,353.77,5.82,-5.19
Shanxi,4,202303,2023,3,47.74976,22600.8,1917.51,0.835797,2.39,372.13,370.73,15.55,1.25
Shanxi,4,202304,2023,4,41.55331,25782.2,1985.12,0.824658,2.44,432.3,426.87,17.25,5.61
Shanxi,4,202305,2023,5,40.73634,29010.4,2028.5,0.8236,2.01,447.2,446.67,23.08,11.7
Shanxi,4,202306,2023,6,44.98807,32040.6,2062.98,0.830957,0,412.95,408.86,28.95,15.29
Shanxi,4,202307,2023,7,47.66317,34789.4,2066.96,0.839237,1.13,456.65,448.2,30.81,18.99
Shanxi,4,202308,2023,8,47.25076,38512.7,2104.5,0.847518,2.37,496.3,498.42,29.58,18.37
Shanxi,4,202309,2023,9,41.94541,21993.8,2153.93,0.851477,2.29,419.84,410.77,24.81,13.76
Shanxi,4,202310,2023,10,40.87695,5474.9,2380.82,0.852768,2.61,415.09,418,20.15,6.21
Shanxi,4,202311,2023,11,43.38721,8816.1,2384.02,0.847363,2.54,312.63,318.87,10.51,-2.59
Shanxi,4,202312,2023,12,50.68067,11681,2327.19,0.846439,3.71,278.36,284.8,2.39,-8.58
Shanxi,4,202401,2024,1,50.06196,14441.4,1836.23,0.848791,2.58,99.68,99.26,2.78,-8.95
Shanxi,4,202402,2024,2,42.50337,17245.7,1782.94,0.848818,3.49,387.2,385.6,4.13,-5.99
Shanxi,4,202403,2024,3,44.08224,20044.1,1780.84,0.836189,2.52,342.94,341.83,13.84,1.02
Shanxi,4,202404,2024,4,39.25829,22931.5,1899.55,0.829171,2.5,407.09,403.72,21.87,8.68
Shanxi,4,202405,2024,5,40.14084,25844.2,1940.42,0.827386,2.3,464.33,459.79,26.96,12.8
Shanxi,4,202406,2024,6,43.96884,28844.7,1973.32,0.831137,2.1,406.78,403.81,30,16.82
Shanxi,4,202407,2024,7,44.69474,31909,2034.02,0.841199,1.9,454.28,446.24,30.58,19.92
Shanxi,4,202408,2024,8,43.46631,35515.4,2051.29,0.845241,1.7,504.33,501.69,29.28,18.82
Shanxi,4,202409,2024,9,40.23947,18793.95,2060.45,0.843984,1.5,388.64,384.73,24.68,15.39
Shanxi,4,202410,2024,10,42.31023,2072.5,2069.61,0.839148,1.3,457.97,454.8,18.03,6.81
Shanxi,4,202411,2024,11,44.49215,3203.3,2078.76,0.838653,1.1,342.41,347.39,11.02,1.2
Shanxi,4,202412,2024,12,48.78073,4522.6,2087.92,0.836966,0.9,328.53,336.08,3.46,-7.75
Inner Mongolia,5,201901,2019,1,46.56746,5586.7,1236.67,0.852505,2.82,211.8,221.93,-5.11,-17.12
Inner Mongolia,5,201902,2019,2,36.75913,6769.5,1200.06,0.849342,2.15,211.64,221.69,-2.65,-15.27
Inner Mongolia,5,201903,2019,3,41.805,7841.4,1204.43,0.846179,1.48,193.16,201.85,7.55,-6.19
Inner Mongolia,5,201904,2019,4,40.57536,9087.2,1439.6,0.842978,1.39,174.69,182.01,16.33,1.48
Inner Mongolia,5,201905,2019,5,40.34807,10378.4,1479.12,0.836238,1.56,156.24,162.2,21.88,7.37
Inner Mongolia,5,201906,2019,6,43.1905,11715.7,1508.61,0.841948,1.48,137.82,142.43,26.54,14.64
Inner Mongolia,5,201907,2019,7,47.19109,13111.3,1555.52,0.851389,1.36,119.45,122.7,28.01,17.36
Inner Mongolia,5,201908,2019,8,47.1159,14558.3,1587.1,0.858205,1.35,101.13,103.03,24.87,15.15
Inner Mongolia,5,201909,2019,9,43.99258,8420.35,1630.08,0.860021,1.43,82.88,83.44,23.3,10.42
Inner Mongolia,5,201910,2019,10,43.73531,2282.4,1636.54,0.859846,1.6,64.71,63.93,13.38,1.59
Inner Mongolia,5,201911,2019,11,46.02221,3743,1623.64,0.857278,1.7,46.63,44.51,2.62,-7.61
Inner Mongolia,5,201912,2019,12,48.92866,5026.9,1548.14,0.855236,2.14,28.65,25.21,-5.5,-16.29
Inner Mongolia,5,202001,2020,1,40.13654,6423.9,1215.76,0.859223,2.24,195.95,197.81,-5.44,-17.52
Inner Mongolia,5,202002,2020,2,42.39258,7807.4,1152.07,0.859268,1.72,232.5,236.84,-0.88,-13.93
Inner Mongolia,5,202003,2020,3,38.94844,9206.2,1161.4,0.838054,1.44,267.1,273.87,6.99,-6.47
Inner Mongolia,5,202004,2020,4,41.39406,10614.4,1338.49,0.837001,1.36,296.71,305.68,14.81,0.22
Inner Mongolia,5,202005,2020,5,42.04255,12103.6,1402.37,0.833109,0.92,318.28,329.07,22.08,8.51
Inner Mongolia,5,202006,2020,6,43.55373,13515.1,1449.31,0.83675,0.47,328.75,340.85,26.99,14.07
Inner Mongolia,5,202007,2020,7,49.45786,15025.8,1458.83,0.846822,0.03,325.07,337.82,28.06,17.65
Inner Mongolia,5,202008,2020,8,49.13365,16631.8,1498.78,0.853353,1.3,304.2,316.76,25.77,15.57
Inner Mongolia,5,202009,2020,9,46.41688,9432.15,1548.36,0.854983,1.52,263.07,274.5,19.6,9.46
Inner Mongolia,5,202010,2020,10,49.67625,2232.5,1689.91,0.852195,1.73,198.65,207.81,11.03,0.02
Inner Mongolia,5,202011,2020,11,50.76689,3657.6,1700.1,0.850395,1.98,129.9,135.76,2.34,-7.62
Inner Mongolia,5,202012,2020,12,55.45451,4947.2,1661.13,0.848805,1.92,125.13,127.42,-8.47,-18.44
Inner Mongolia,5,202101,2021,1,46.95494,6299.9,1427.3,0.800686,2,113.89,113.49,-7.36,-19.17
Inner Mongolia,5,202102,2021,2,58.67971,7731.3,1390.17,0.800145,2.37,130.55,132.79,0.32,-11.7
Inner Mongolia,5,202103,2021,3,37.37056,9137.3,1403.27,0.808101,1.43,147.79,152.16,8.49,-3.61
Inner Mongolia,5,202104,2021,4,41.28896,10609.2,1570.21,0.807982,1.51,168.07,173.46,13.53,2.34
Inner Mongolia,5,202105,2021,5,41.964,12101.9,1618.2,0.805379,0.28,204.83,210.16,20.9,8.12
Inner Mongolia,5,202106,2021,6,40.5387,13670.2,1650.21,0.809777,0.63,199.11,201.06,26.04,14.23
Inner Mongolia,5,202107,2021,7,42.25552,15330.8,1670.15,0.815893,0.98,238.81,238.88,28.64,18.21
Inner Mongolia,5,202108,2021,8,46.86435,17180.8,1703.72,0.82313,1.33,170.8,173.43,25.03,14.44
Inner Mongolia,5,202109,2021,9,46.27973,3230.7,1754.36,0.82732,1.46,193.27,198.63,21.82,10.19
Inner Mongolia,5,202110,2021,10,41.76044,4967.5,1959.46,0.827298,1.42,205.44,214.03,12.35,0.11
Inner Mongolia,5,202111,2021,11,43.53171,6768.9,1968.54,0.821738,1.96,129.57,135.01,2.71,-8.29
Inner Mongolia,5,202112,2021,12,43.57594,8665.5,1917.72,0.817004,1.86,164.06,167.11,-3.83,-15.03
Inner Mongolia,5,202201,2022,1,48.10891,10592,1737.79,0.826195,2.02,188.75,191.46,-5.49,-17.27
Inner Mongolia,5,202202,2022,2,45.22673,12554,1675.82,0.826299,2.53,167.53,171.95,-5.47,-17.95
Inner Mongolia,5,202203,2022,3,50.42951,14644.8,1667.92,0.811269,1.66,90.29,89.44,7.52,-5.67
Inner Mongolia,5,202204,2022,4,46.60255,16890,1773.57,0.798514,1.69,120.87,118.34,16.18,2.12
Inner Mongolia,5,202205,2022,5,49.22998,19365,1814.7,0.795467,0.47,165.34,163,22.27,8.26
Inner Mongolia,5,202206,2022,6,52.56161,21820.2,1851.27,0.804627,1.84,163.2,163.66,27.51,15
Inner Mongolia,5,202207,2022,7,55.6325,24447.7,1870.06,0.812853,1.03,271.32,271.25,29.33,17.95
Inner Mongolia,5,202208,2022,8,56.549,14379.2,1909.41,0.819485,1.43,248.7,256.53,24.8,13.74
Inner Mongolia,5,202209,2022,9,51.98113,4310.7,1956.04,0.818391,1.68,203.82,208.08,22.65,8.16
Inner Mongolia,5,202210,2022,10,53.97753,6819,2146.53,0.81684,1.67,85.71,89.64,12.4,-1.07
Inner Mongolia,5,202211,2022,11,53.06047,9204.9,2148.32,0.814877,1.88,70.65,78.51,3.03,-8.5
Inner Mongolia,5,202212,2022,12,58.07009,11689.4,2096.52,0.810708,2.17,122.61,125.14,-8.17,-19.09
Inner Mongolia,5,202301,2023,1,53.04742,14153.4,1813.02,0.790054,2.98,235.04,248.67,-7.27,-19.09
Inner Mongolia,5,202302,2023,2,53.28223,16370.8,1760.75,0.789822,1.98,223.29,228.32,-1.07,-13.77
Inner Mongolia,5,202303,2023,3,55.28947,18665.6,1759.48,0.787123,1.82,225.78,232.47,8.88,-4.74
Inner Mongolia,5,202304,2023,4,50.99743,21027.9,1863.18,0.779077,1.6,245.94,257.74,13.07,1.31
Inner Mongolia,5,202305,2023,5,52.74052,23392.8,1903.9,0.776329,0.01,268.37,272.52,21.55,9.19
Inner Mongolia,5,202306,2023,6,56.58799,25857.2,1936.26,0.781733,0.57,256.65,259.98,27.41,14.67
Inner Mongolia,5,202307,2023,7,62.48011,28655.5,1933.31,0.790003,1.13,343.95,348.25,28.08,17.49
Inner Mongolia,5,202308,2023,8,64.49183,16602.5,1968.43,0.799198,1.69,360.29,371.75,27.34,16.1
Inner Mongolia,5,202309,2023,9,59.93661,4549.5,2014.67,0.802644,1.82,269.25,278.61,23.29,10.89
Inner Mongolia,5,202310,2023,10,60.80283,7155.8,2281.59,0.802369,2.01,261.82,273.88,16.5,2.61
Inner Mongolia,5,202311,2023,11,60.0365,9500.2,2284.66,0.79666,2.34,192.9,203.78,1.11,-9.68
Inner Mongolia,5,202312,2023,12,68.81807,11789.8,2230.2,0.796591,3.07,183.25,191.85,-6.57,-16.41
Inner Mongolia,5,202401,2024,1,67.5731,14006.8,1905.59,0.793685,2.45,64.43,68.73,-6.38,-17.46
Inner Mongolia,5,202402,2024,2,56.51154,16223.1,1850.29,0.793652,3.5,239.33,247.36,-3.1,-14.16
Inner Mongolia,5,202403,2024,3,59.95396,18601.2,1848.11,0.778046,2.02,210.74,213.36,6.81,-5.7
Inner Mongolia,5,202404,2024,4,53.89515,21032.9,1983.77,0.760922,1.97,237.14,243.08,17.32,4.2
Inner Mongolia,5,202405,2024,5,55.52799,23530,2026.45,0.753337,0.48,280.67,287.95,23.57,10.16
Inner Mongolia,5,202406,2024,6,59.55775,26082.1,2060.81,0.753035,1.01,268.04,269.84,26.93,14.99
Inner Mongolia,5,202407,2024,7,68.08388,28805.1,2073.81,0.766304,2.5,344.12,346.68,29.04,18.25
Inner Mongolia,5,202408,2024,8,66.14186,16399,2091.42,0.772422,3.99,361.96,369.78,26.59,16.63
Inner Mongolia,5,202409,2024,9,57.78773,3992.9,2100.76,0.771346,5.48,250.47,257.55,20.47,10.35
Inner Mongolia,5,202410,2024,10,58.68976,6235.6,2110.09,0.765428,6.97,283.67,297.18,13.84,2.41
Inner Mongolia,5,202411,2024,11,61.58249,8495.1,2119.43,0.760425,8.46,214.01,224.84,5.34,-4.82
Inner Mongolia,5,202412,2024,12,67.15041,10719.3,2128.77,0.755162,9.95,209.74,218.35,-4.54,-14.84
Liaoning,6,201901,2019,1,45.03852,13086.4,1895.93,0.794219,2.99,338.02,338.11,0.06,-12.11
Liaoning,6,201902,2019,2,36.25418,15397.5,1839.81,0.773802,2.56,337.78,337.91,1.47,-10.13
Liaoning,6,201903,2019,3,39.12728,17819.8,1846.5,0.753385,2.13,308.13,308.42,10.75,-1.98
Liaoning,6,201904,2019,4,35.08973,20288.6,2097.28,0.736582,2.21,278.5,278.95,17.05,4.12
Liaoning,6,201905,2019,5,34.20184,22810.2,2154.87,0.724532,2.18,248.9,249.52,25.17,11.57
Liaoning,6,201906,2019,6,35.20605,25426.8,2197.82,0.723554,1.95,219.36,220.14,26.16,16.82
Liaoning,6,201907,2019,7,38.84938,28135.8,2245.22,0.731134,1.93,189.89,190.83,29.75,21.46
Liaoning,6,201908,2019,8,37.05569,16262.5,2290.8,0.73654,1.89,160.5,161.61,27.46,20.06
Liaoning,6,201909,2019,9,36.77781,4389.2,2352.84,0.740645,2.01,131.23,132.5,25.37,14.23
Liaoning,6,201910,2019,10,37.98692,6987.7,2368.35,0.737445,2.29,102.08,103.51,17.08,6.01
Liaoning,6,201911,2019,11,42.13628,9222.4,2349.68,0.73586,2.43,73.08,74.67,6.69,-3.09
Liaoning,6,201912,2019,12,47.0672,11479.2,2240.42,0.738277,2.91,44.24,45.98,-0.46,-10.48
Liaoning,6,202001,2020,1,40.84316,13955,1740.01,0.755466,2.76,314.75,318.53,-1.07,-12.12
Liaoning,6,202002,2020,2,37.45499,16378.1,1648.86,0.755659,2.31,373.43,377,2.1,-8.49
Liaoning,6,202003,2020,3,37.49857,18966.7,1662.21,0.732418,2.27,428.97,432.31,9.44,-1.75
Liaoning,6,202004,2020,4,35.6845,21672.1,1934.14,0.714263,2.18,476.43,479.55,16.57,3.29
Liaoning,6,202005,2020,5,36.80498,24264.9,2026.44,0.711041,0.01,510.89,513.8,21.73,11.24
Liaoning,6,202006,2020,6,36.59726,27186.6,2094.27,0.716373,0.04,527.42,530.12,27.94,17.76
Liaoning,6,202007,2020,7,38.92529,30519.3,2096.84,0.726909,0.06,521.08,523.6,28.99,20.27
Liaoning,6,202008,2020,8,38.79868,17321.15,2154.25,0.729498,1.9,486.96,489.31,28.32,20.72
Liaoning,6,202009,2020,9,38.53448,4123,2225.52,0.725654,2.08,420.12,422.33,22.6,13.9
Liaoning,6,202010,2020,10,41.05291,6375.9,2444.84,0.723651,2.39,315.64,317.73,16.04,4.91
Liaoning,6,202011,2020,11,46.43125,8684.9,2459.58,0.728936,2.41,200.61,203.1,7.38,-2.35
Liaoning,6,202012,2020,12,52.84311,11039,2403.21,0.730389,2.49,174.56,179.38,-2.23,-11.67
Liaoning,6,202101,2021,1,45.79595,13612,1975.67,0.7286,2.83,97.28,98.98,-3.73,-14.21
Liaoning,6,202102,2021,2,49.24458,16078.7,1924.27,0.72858,2.98,185.74,186.6,2.59,-8.32
Liaoning,6,202103,2021,3,32.97112,18561.3,1942.4,0.715022,2.24,225.59,227.17,10.22,-0.46
Liaoning,6,202104,2021,4,40.045,21222.4,2180.38,0.694392,2.34,273.88,275.92,16.61,5.55
Liaoning,6,202105,2021,5,37.00003,23839.4,2247.01,0.69212,0.25,298.61,301.78,22.03,11.44
Liaoning,6,202106,2021,6,37.45801,26703.7,2291.47,0.696083,0.9,276.69,277.35,25.58,16.74
Liaoning,6,202107,2021,7,36.45555,29910.3,2273.04,0.701848,1.56,317.1,315.57,29.03,21.92
Liaoning,6,202108,2021,8,36.62262,5134.3,2318.73,0.705846,2.21,197.55,200.61,27.15,18.96
Liaoning,6,202109,2021,9,37.03061,8229.1,2387.65,0.70363,2.1,284.81,279.83,23.98,14.92
Liaoning,6,202110,2021,10,33.95921,11299,2634.75,0.698574,2.19,332.48,334.1,16.25,5.17
Liaoning,6,202111,2021,11,34.63286,14444,2646.96,0.696107,2.75,192.21,193.1,6.53,-2.91
Liaoning,6,202112,2021,12,37.7111,17375.7,2578.63,0.694225,2.48,246.57,250.72,0.82,-9.07
Liaoning,6,202201,2022,1,44.33968,20324.7,2126.61,0.701085,2.67,272.51,270.63,-2.24,-13.25
Liaoning,6,202202,2022,2,38.03972,23315.6,2050.79,0.701162,3,273.2,270.93,-0.29,-11.65
Liaoning,6,202203,2022,3,41.63866,26475.3,2041.12,0.685254,2.38,128.06,128.45,9.15,-1.78
Liaoning,6,202204,2022,4,35.49914,29386.4,2232.45,0.668851,2.23,70.83,71.09,18.46,6.38
Liaoning,6,202205,2022,5,35.40888,32320.4,2284.22,0.654955,0.84,151.02,151.66,23.92,11.72
Liaoning,6,202206,2022,6,37.59722,35729.7,2330.26,0.655856,2.24,256.32,260.09,26.04,17.85
Liaoning,6,202207,2022,7,37.98981,20617.7,2399.39,0.661514,1.25,370.26,361.9,29.18,21.56
Liaoning,6,202208,2022,8,37.25756,5505.7,2449.87,0.664645,1.85,386.8,387.82,27.29,18.63
Liaoning,6,202209,2022,9,36.89979,8558.5,2509.7,0.665472,2.19,216.12,211.58,24.39,13.71
Liaoning,6,202210,2022,10,39.4902,11302.5,2685.6,0.657347,2.23,213.23,213.02,15.2,4.72
Liaoning,6,202211,2022,11,42.64512,14426.5,2687.84,0.654491,2.44,144.62,144.13,8.11,-1.45
Liaoning,6,202212,2022,12,47.61623,17657.3,2623.03,0.65264,3.06,170.64,174.78,-2.74,-12.76
Liaoning,6,202301,2023,1,45.85644,20525.5,2259.83,0.63852,3.3,367.69,368.09,-1.6,-12.39
Liaoning,6,202302,2023,2,37.9687,23448.4,2194.67,0.638361,2.65,330.54,330.92,2.7,-7.88
Liaoning,6,202303,2023,3,42.44225,26581.3,2193.09,0.620764,2.41,339.61,341.44,10.72,-0.8
Liaoning,6,202304,2023,4,35.87277,29625,2377.25,0.597075,2.31,414.15,406.86,15.55,5.06
Liaoning,6,202305,2023,5,34.37223,32805.6,2429.2,0.579835,0,441.62,447.24,23.83,13.13
Liaoning,6,202306,2023,6,37.31952,36026.6,2470.5,0.590617,0,411.82,410.02,28.23,17.96
Liaoning,6,202307,2023,7,37.02314,20740.05,2484.15,0.60287,0,506.79,494.54,29.71,21.69
Liaoning,6,202308,2023,8,36.30711,5453.5,2529.28,0.608507,2.18,539.39,533.7,28.73,20.47
Liaoning,6,202309,2023,9,35.19361,8747.1,2588.68,0.610246,2.17,421.84,418.04,26.46,15.65
Liaoning,6,202310,2023,10,37.39142,11668.8,2798.75,0.610074,2.46,426.45,429.9,19.86,8.33
Liaoning,6,202311,2023,11,42.80783,14509.9,2802.51,0.609579,2.62,282.98,285.54,6.39,-2.68
Liaoning,6,202312,2023,12,48.12187,17498,2735.7,0.611215,3.36,275.69,276.67,-0.66,-9.97
Liaoning,6,202401,2024,1,45.6462,20389.4,2367.03,0.611353,3,87.84,87.04,-0.59,-11.28
Liaoning,6,202402,2024,2,39.75076,22817.6,2298.34,0.611355,3.44,406.38,401.9,1.4,-8.26
Liaoning,6,202403,2024,3,40.79166,25786,2295.63,0.586159,2.45,318.2,319.5,9.64,-0.62
Liaoning,6,202404,2024,4,33.53917,28638,2470.07,0.567816,2.48,394.56,394.59,18.97,8.51
Liaoning,6,202405,2024,5,33.37893,31716.4,2523.22,0.551073,0.35,460.85,459.25,23.65,12.98
Liaoning,6,202406,2024,6,34.31641,35232.2,2566,0.54781,1.78,419.51,417.95,28.5,18.27
Liaoning,6,202407,2024,7,35.95465,18736.1,2616.05,0.560976,3.91,455.67,447.17,29.03,21.87
Liaoning,6,202408,2024,8,36.54514,2240,2638.26,0.572987,6.04,517.18,511.05,29.88,21.92
Liaoning,6,202409,2024,9,33.58506,3513.8,2650.04,0.571655,8.17,388.84,388.53,24.49,14.48
Liaoning,6,202410,2024,10,35.8493,4658.8,2661.82,0.569532,10.3,467.14,465.86,17.67,7.06
Liaoning,6,202411,2024,11,39.76719,5803.9,2673.59,0.571644,2.43,324.09,327.01,10.3,1.01
Liaoning,6,202412,2024,12,45.87699,6830.1,2685.37,0.572401,4.56,312.81,314.1,1.92,-8.33
Jilin,7,201901,2019,1,16.58607,7938.1,933.67,0.850949,3,182.13,192.41,-4.73,-17.11
Jilin,7,201902,2019,2,13.65741,9103.1,906.04,0.849791,2.44,182.13,192.22,-1.62,-13.88
Jilin,7,201903,2019,3,13.43161,10348,909.33,0.848634,1.88,172.55,181.2,8.13,-5.27
Jilin,7,201904,2019,4,11.70792,11290.2,1099.56,0.835569,1.76,162.97,170.19,15.23,0.48
Jilin,7,201905,2019,5,10.85317,12611.8,1129.75,0.816988,1.7,153.41,159.19,23.43,9.18
Jilin,7,201906,2019,6,11.17679,13860.7,1152.27,0.813659,1.74,143.86,148.21,24.8,14.55
Jilin,7,201907,2019,7,12.12765,7907.3,1177.84,0.822908,1.57,134.33,137.26,28.18,19.49
Jilin,7,201908,2019,8,11.98348,1953.9,1201.75,0.828947,1.53,124.84,126.35,25.4,17.85
Jilin,7,201909,2019,9,11.26429,3201.9,1234.29,0.828032,1.82,115.38,115.47,23.7,10.68
Jilin,7,201910,2019,10,12.08357,4230.3,1114.97,0.82274,1.99,105.96,104.64,15.22,2.77
Jilin,7,201911,2019,11,14.12929,5296.2,1106.18,0.823071,2.24,96.58,93.86,1.96,-8.04
Jilin,7,201912,2019,12,17.18448,6430.8,1054.74,0.825189,3.28,87.26,83.14,-5.93,-17.48
Jilin,7,202001,2020,1,15.32888,6776.7,836.04,0.862515,3.62,182.45,173.12,-5.42,-18.99
Jilin,7,202002,2020,2,14.20115,7853.8,792.24,0.862934,2.45,201.6,194.57,-2.41,-15
Jilin,7,202003,2020,3,13.1294,9005.7,798.66,0.835958,1.94,219.42,214.68,6.43,-5.78
Jilin,7,202004,2020,4,11.75971,10060.6,945.47,0.808539,2,233.98,231.43,13.15,0.02
Jilin,7,202005,2020,5,11.23405,11249.3,990.59,0.788217,0,243.38,242.82,20.86,8.77
Jilin,7,202006,2020,6,11.93126,12616.9,1023.75,0.788598,0,245.69,246.86,26.01,15.25
Jilin,7,202007,2020,7,12.45634,7043.45,1041.63,0.802097,0,239,241.53,28.53,18.68
Jilin,7,202008,2020,8,12.47657,1470,1070.16,0.812745,1.59,221.39,224.82,26.85,18.46
Jilin,7,202009,2020,9,13.61796,2368.2,1105.56,0.795774,1.71,190.94,194.75,19.68,11.13
Jilin,7,202010,2020,10,15.50821,3410.3,1198.46,0.794072,2.18,145.74,149.3,12.17,1.25
Jilin,7,202011,2020,11,17.56836,4515.8,1205.69,0.790455,2.81,99.42,101.79,3.18,-6.53
Jilin,7,202012,2020,12,20.48083,5579.8,1178.05,0.793797,2.79,100,99.66,-6.81,-16.94
Jilin,7,202101,2021,1,18.93334,6749.2,936.79,0.829539,3.39,64.47,62.28,-8.71,-20.13
Jilin,7,202102,2021,2,20.02987,7883.7,912.42,0.82994,3.57,74.55,77.38,-2.5,-14.45
Jilin,7,202103,2021,3,14.21105,9148.9,921.02,0.798561,2.22,116.27,118.49,7.59,-4.02
Jilin,7,202104,2021,4,15.37324,10369.6,1049.29,0.779845,2.29,134.59,135.65,14.87,2.02
Jilin,7,202105,2021,5,14.20971,11743.9,1081.35,0.766325,2.15,163.13,164.08,20.94,9.51
Jilin,7,202106,2021,6,14.09644,13226.8,1102.74,0.758319,2.01,159.07,159.06,24.54,14.79
Jilin,7,202107,2021,7,13.37835,2208.6,1099.09,0.747691,1.87,177.05,179.58,29.64,20.78
Jilin,7,202108,2021,8,13.75238,3584.4,1121.19,0.7488,1.73,126.07,125.86,25.76,17.06
Jilin,7,202109,2021,9,13.01708,4830,1154.51,0.748101,2.1,152.79,152.31,22.08,11.53
Jilin,7,202110,2021,10,12.66199,6067.9,1264.22,0.747931,2.11,150.97,154.71,14.16,1.31
Jilin,7,202111,2021,11,13.51036,7258.9,1270.08,0.753319,2.99,113.17,114.29,2.89,-6.46
Jilin,7,202112,2021,12,15.52663,8287.8,1237.29,0.760004,2.69,136.25,137.08,-5.18,-16.06
Jilin,7,202201,2022,1,17.77727,9317.5,881.57,0.820271,3.04,168.04,158.07,-7.65,-20.25
Jilin,7,202202,2022,2,16.28248,10356.6,850.13,0.820948,3.02,175.34,184.02,-4.38,-16.64
Jilin,7,202203,2022,3,14.87706,11511.1,846.12,0.785944,2.22,42.34,42.68,6.02,-5.25
Jilin,7,202204,2022,4,12.65003,12760.3,965.52,0.744661,2.14,21.58,21.09,16.8,3.37
Jilin,7,202205,2022,5,13.13792,14265.2,987.91,0.718734,2.15,78.13,82.41,21.81,9.41
Jilin,7,202206,2022,6,13.2031,8200.05,1007.82,0.711706,2.16,140.72,139.51,25.39,16.01
Jilin,7,202207,2022,7,13.45522,2134.9,1088.3,0.702886,0.61,201.06,200.66,28.66,20.22
Jilin,7,202208,2022,8,13.61763,3003.7,1111.2,0.69843,1.74,206.81,209.28,24.91,14.96
Jilin,7,202209,2022,9,13.0961,3717.9,1138.34,0.687141,2.03,136.59,137.18,22.23,10.14
Jilin,7,202210,2022,10,13.99096,4919.3,1211.41,0.68032,2.2,134.16,135.77,12.59,0.6
Jilin,7,202211,2022,11,15.67356,6272.8,1212.43,0.682342,2.63,94.81,96.95,3.89,-6.58
Jilin,7,202212,2022,12,18.31513,7437,1183.19,0.683453,4.09,93.01,91.2,-7.84,-18.23
Jilin,7,202301,2023,1,17.35608,8623.9,961.47,0.703418,3.76,209.91,206.84,-7.07,-18.88
Jilin,7,202302,2023,2,15.43092,9878.5,933.75,0.703642,2.48,175.15,183.04,-1.16,-13.67
Jilin,7,202303,2023,3,15.40458,11050,933.08,0.669181,2.43,181.26,182,8.44,-3.9
Jilin,7,202304,2023,4,13.65017,12197.4,1043.93,0.632664,2.07,202.1,205.69,13.67,1.89
Jilin,7,202305,2023,5,13.16608,13451.3,1066.75,0.619016,2.06,227.36,227.55,22.37,9.76
Jilin,7,202306,2023,6,13.51447,7674.8,1084.88,0.626259,2.05,218.69,221.01,26.42,15.99
Jilin,7,202307,2023,7,13.9699,1898.3,1137.86,0.634458,2.04,262.51,269.04,27.89,19.74
Jilin,7,202308,2023,8,14.52109,3106.1,1158.53,0.647191,2.03,268.83,269.39,26.53,18.44
Jilin,7,202309,2023,9,13.70848,4133.3,1185.74,0.647902,2.07,226.63,228.5,24.21,12.37
Jilin,7,202310,2023,10,14.03664,5224,1253.59,0.64276,2.34,217.25,222.48,16.86,3.22
Jilin,7,202311,2023,11,16.77143,6524.2,1255.28,0.649541,3.83,130.43,131.69,0.94,-7.87
Jilin,7,202312,2023,12,19.07047,7631.3,1225.36,0.649025,3.5,142.26,141.35,-5.83,-15.57
Jilin,7,202401,2024,1,19.08357,8784.9,998.36,0.709503,3.55,50.71,46.01,-5.75,-17.36
Jilin,7,202402,2024,2,16.58138,10069.1,969.39,0.710183,4.13,202.13,205.43,-1.66,-14.04
Jilin,7,202403,2024,3,16.32064,11293.4,968.25,0.679187,2.43,148.67,150.97,5.62,-5.71
